Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2024-06-20 21:56,2024-06-20 23:06,"shoulder proof",15,10," tough 10 x 1 plate machine internal rotation",,,,Shoulders,"",
2024-06-20 21:56,2024-06-20 23:06,"shoulder proof",15,10,"10 x 1 plate internal tough",,,,Shoulders,"",
2024-06-20 21:56,2024-06-20 23:06,"shoulder proof",15,10,"10 x 2 plate internal GOOD",,,,Shoulders,"",
2024-06-18 21:55,2024-06-18 23:00,"ROKP",,,"5.3 ",,,600,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"tib raises",0,27,"",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"tib raises",0,27,"",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"bent calf raises",15,25,"15 last sl",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"glute bridge",5,20,"5 sec hold green band",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"Straight Leg Deadlifts",10,10,"wup",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"Straight Leg Deadlifts",30,10,"eccentric",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"Straight Leg Deadlifts",15,7,"slow plwase",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"forearm ",10,12,"ext",,,,Biceps,"",
2024-06-18 21:55,2024-06-18 23:00,"forearm ",15,12,"ext and flex",,,,Biceps,"",
2024-06-18 21:55,2024-06-18 23:00,"forearm ",15,12,"ext and flex right hand ext 3 last reps 10 lbs ",,,,Biceps,"",
2024-06-18 21:55,2024-06-18 23:00,"forearm ",10,10,"ext and 20 lbs flex",,,,Biceps,"",
2024-06-18 21:55,2024-06-18 23:00,"shoulder proof",10,10,"good",,,,Shoulders,"",
2024-06-18 21:55,2024-06-18 23:00,"shoulder proof",20,10,"really tough 10 x 1 plate machine internal rotation",,,,Shoulders,"",
2024-06-18 21:55,2024-06-18 23:00,"shoulder proof",15,10,"10 x 1 plate internal tough",,,,Shoulders,"",
2024-06-18 21:55,2024-06-18 23:00,"patrick step up",15,23,"flat!!",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"patrick step up",15,10,"slanted!",,,,Legs,"",
2024-06-18 21:55,2024-06-18 23:00,"Pull Up",15,6,"",,,,Back,"",
2024-06-18 21:55,2024-06-18 23:00,"Pull Up",15,6,"rpe 9.5",,,,Back,"",
2024-06-18 21:55,2024-06-18 23:00,"Pull Up",15,6,"rpe 9.5 no cardio",,,,Back,"",
2024-06-15 22:38,2024-06-16 00:20,"sled buzzfit",45,10,"back",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"sled buzzfit",70,10,"back",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"sled buzzfit",90,10,"back",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"Bench Press",135,8,"",,,,Chest,"",
2024-06-15 22:38,2024-06-16 00:20,"Bench Press",155,6,"",,,,Chest,"",
2024-06-15 22:38,2024-06-16 00:20,"Bench Press",155,6,"",,,,Chest,"",
2024-06-15 22:38,2024-06-16 00:20,"forearm ",10,12,"ext",,,,Biceps,"",
2024-06-15 22:38,2024-06-16 00:20,"forearm ",15,12,"ext and flex  4 last reps 10 lbs right ext",,,,Biceps,"",
2024-06-15 22:38,2024-06-16 00:20,"forearm ",15,12,"ext and flex",,,,Biceps,"",
2024-06-15 22:38,2024-06-16 00:20,"patrick step up",15,20,"flat!!",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"patrick step up",15,10,"slanted!",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"glute bridge",0,20,"5 sec ",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"trap 3 raise",10,10,"",,,,Back,"",
2024-06-15 22:38,2024-06-16 00:20,"trap 3 raise",10,10,"",,,,Back,"",
2024-06-15 22:38,2024-06-16 00:20,"trap 3 raise",10,10,"",,,,Back,"",
2024-06-15 22:38,2024-06-16 00:20,"Straight Leg Deadlifts",0,10,"wup",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"Straight Leg Deadlifts",30,10,"eccentric",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"glute machine buzzfit",25,12,"",,,,Legs,"",
2024-06-15 22:38,2024-06-16 00:20,"kettlebell ab drag",30,0,"",,,45,Abs,"",
2024-06-15 22:38,2024-06-16 00:20,"kettlebell ab drag",30,,"",,,45,Abs,"",
2024-06-15 22:38,2024-06-16 00:20,"kettlebell ab drag",30,,"",,,45,Abs,"",
2024-06-12 19:02,2024-06-12 20:08,"pull up spam",0,1,"5 5 5 5 5  5 5 5 5 5",,,,Back,"",
2024-06-12 19:02,2024-06-12 20:08,"tib raises",0,25,"",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"tib raises",0,25,"",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"bent calf raises",15,25,"15 last sl",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"patrick step up",15,15,"flat",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"patrick step up",0,15,"flat",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"forearm ",15,12,"ext and flex",,,,Biceps,"",
2024-06-12 19:02,2024-06-12 20:08,"forearm ",15,12,"ext and flex",,,,Biceps,"",
2024-06-12 19:02,2024-06-12 20:08,"forearm ",15,12,"ext and flex",,,,Biceps,"",
2024-06-12 19:02,2024-06-12 20:08,"Leg Extensions",40,10,"negatives left",,,,Legs,"",
2024-06-12 19:02,2024-06-12 20:08,"Leg Extensions",40,10,"negatives left good",,,,Legs,"",
2024-06-12 15:13,2024-06-12 15:29,"glute bridge",5,20,"5 sec, office heavy weight tender after",,,,Legs,"",
2024-06-09 15:32,2024-06-09 16:40,"pull up spam",0,1,"5 5 5 5 5  5 3 3 3 3 ",,,,Back,"",
2024-06-09 15:32,2024-06-09 16:40,"forearm ",10,12,"ext and flex",,,,Biceps,"",
2024-06-09 15:32,2024-06-09 16:40,"forearm ",15,12,"ext and flex w 10 for 4 last reps",,,,Biceps,"",
2024-06-09 15:32,2024-06-09 16:40,"forearm ",15,12,"ext and flex  w 10 for 9 last reps",,,,Biceps,"",
2024-06-09 15:32,2024-06-09 16:40,"kettlebell ab drag",35,0,"",,,45,Abs,"",
2024-06-09 15:32,2024-06-09 16:40,"kettlebell ab drag",45,0,"",,,45,Abs,"",
2024-06-09 15:32,2024-06-09 16:40,"kettlebell ab drag",45,0,"",,,45,Abs,"",
2024-06-08 22:14,2024-06-08 23:29,"ROKP",,,"4.8 for 3 mins 5.2 for 7 mins ",,,600,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"glute bridge",3,20,"5 sec, blue pain free during and after",,,,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"glute bridge",3,20,"5 sec, blue pain free during but i feel it after a bit",,,,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"bent calf raises",15,25,"12 last sl",,,,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"forearm ",10,12,"ext and flex",,,,Biceps,"",
2024-06-08 22:14,2024-06-08 23:29,"forearm ",10,12,"ext and flex  w 15lbs",,,,Biceps,"",
2024-06-08 22:14,2024-06-08 23:29,"forearm ",10,12,"ext and flex  w 15lbs",,,,Biceps,"",
2024-06-08 22:14,2024-06-08 23:29,"patrick step up",0,15,"flat",,,,Legs,"",
2024-06-08 22:14,2024-06-08 23:29,"patrick step up",0,15,"flat",,,,Legs,"",
2024-06-06 21:18,2024-06-06 21:40,"glute bridge",3,20,"5 sec, blue pain free during and after",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"ROKP",,,"4.6 for 4 mins 5.0 for 6 mins ",,,600,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"glute bridge",3,20,"5 sec, blue pain free during and after",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"glute bridge",3,15,"5 sec, blue pain free during but i feel it left",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"bent calf raises",10,25,"12 last sl",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"bent calf raises",15,25,"",,,,Legs,"",
2024-06-05 22:07,2024-06-05 22:45,"forearm ",10,10,"ext and flex",,,,Biceps,"",
2024-06-05 22:07,2024-06-05 22:45,"forearm ",10,10,"ext and flex  w 15lbs",,,,Biceps,"",
2024-06-05 22:07,2024-06-05 22:45,"forearm ",13,10,"ext and flex  w 15lbs",,,,Biceps,"",
2024-06-04 22:29,2024-06-04 23:21,"tib raises",0,28,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"tib raises",0,28,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"bent calf raises",0,25,"5 last sl",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"bent calf raises",10,25,"12 last sl",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"bent calf raises",0,25,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"clamshell",10,10,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"clamshell",10,10,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"clamshell",10,10,"",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"glute bridge",0,20,"5 sec",,,,Legs,"",
2024-06-04 22:29,2024-06-04 23:21,"glute bridge",0,10,"5 sec",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"tib raises",0,27,"",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"tib raises",0,27,"",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"bent calf raises",10,25,"10 last sl",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"clamshell",5,10,"",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"clamshell",5,10,"",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"clamshell",5,10,"",,,,Legs,"",
2024-06-02 22:09,2024-06-02 22:56,"straight arm bicep ",10,10,"",,,,Biceps,"",
2024-05-31 22:12,2024-05-31 23:07,"ROKP",,,"4.2 for 5mins 5.0 for 3 mins 4.5 for 2 mins  ",,,600,Legs,"",
2024-05-31 22:12,2024-05-31 23:07,"pushup",0,10,"",,,,Chest,"",
2024-05-31 22:12,2024-05-31 23:07,"pushup",0,24,"incline",,,,Chest,"",
2024-05-31 22:12,2024-05-31 23:07,"pushup",0,22,"incline",,,,Chest,"",
2024-05-31 22:12,2024-05-31 23:07,"pushup",0,20,"incline",,,,Chest,"",
2024-05-31 22:12,2024-05-31 23:07,"tib raises",0,25,"",,,,Legs,"",
2024-05-31 22:12,2024-05-31 23:07,"tib raises",0,27,"",,,,Legs,"",
2024-05-31 22:12,2024-05-31 23:07,"bent calf raises",0,25,"10 last sl",,,,Legs,"",
2024-05-31 22:12,2024-05-31 23:07,"bent calf raises",10,25,"10 last sl",,,,Legs,"",
2024-05-31 22:12,2024-05-31 23:07,"above head db tricep extension",20,10,"",,,,Triceps,"",
2024-05-31 22:12,2024-05-31 23:07,"above head db tricep extension",25,8,"",,,,Triceps,"",
2024-05-31 22:12,2024-05-31 23:07,"above head db tricep extension",25,8,"",,,,Triceps,"",
2024-05-29 22:09,2024-05-29 23:11,"Pulldowns",145,10,"rpe 8",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"Pulldowns",145,10,"rpe 9.5",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"Pulldowns",145,8,"rpe 9.5",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"shin splints foot exercise",3,16,"black",,,,Legs,"",
2024-05-29 22:09,2024-05-29 23:11,"shin splints foot exercise",3,16,"black",,,,Legs,"",
2024-05-29 22:09,2024-05-29 23:11,"shin splints foot exercise",4,10,"red black",,,,Legs,"",
2024-05-29 22:09,2024-05-29 23:11,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-29 22:09,2024-05-29 23:11,"straight arm bicep ",10,10,"",,,,Biceps,"",
2024-05-29 22:09,2024-05-29 23:11,"straight arm bicep ",15,10,"",,,,Biceps,"",
2024-05-29 22:09,2024-05-29 23:11,"straight arm bicep ",15,10,"",,,,Biceps,"",
2024-05-28 22:18,2024-05-28 23:04,"Cycling",,,"speed: 9 precor bike",0,4.34,660,Cardio,"",
2024-05-28 22:18,2024-05-28 23:04,"pushup",0,22,"incline",,,,Chest,"",
2024-05-28 22:18,2024-05-28 23:04,"pushup",0,20,"incline",,,,Chest,"",
2024-05-28 22:18,2024-05-28 23:04,"pushup",0,20,"incline",,,,Chest,"",
2024-05-28 22:18,2024-05-28 23:04,"forearm ",5,12,"pronation w tip",,,,Biceps,"",
2024-05-28 22:18,2024-05-28 23:04,"forearm ",5,12,"pronation w tip",,,,Biceps,"",
2024-05-28 22:18,2024-05-28 23:04,"forearm ",5,12,"pronation w tip",,,,Biceps,"",
2024-05-28 22:18,2024-05-28 23:04,"glute bridge",3,20,"blue",,,,Legs,"",
2024-05-28 22:18,2024-05-28 23:04,"glute bridge",3,15,"blue 5 s hold",,,,Legs,"",
2024-05-27 22:25,2024-05-27 22:58,"Cycling",,,"speed: 9 recumbent bike ",,,600,Cardio,"",
2024-05-27 22:25,2024-05-27 22:58,"pushup",0,20,"incline",,,,Chest,"",
2024-05-27 22:25,2024-05-27 22:58,"pushup",0,20,"incline",,,,Chest,"",
2024-05-27 22:25,2024-05-27 22:58,"pushup",0,22,"incline",,,,Chest,"",
2024-05-27 22:25,2024-05-27 22:58,"forearm ",10,12,"extension flexion side to side",,,,Biceps,"",
2024-05-27 22:25,2024-05-27 22:58,"forearm ",10,14,"extension flexion rpe 9",,,,Biceps,"",
2024-05-27 22:25,2024-05-27 22:58,"forearm ",10,10,"pronations tough",,,,Biceps,"",
2024-05-27 22:25,2024-05-27 22:58,"above head db tricep extension",20,10,"",,,,Triceps,"",
2024-05-22 21:42,2024-05-22 23:07,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"trap 3 raise",15,6,"",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"back extension",0,8,"ok",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"back extension",0,8,"ok",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"back extension",0,5,"5 sec hold",,,,Back,"",
2024-05-22 21:42,2024-05-22 23:07,"pushup",0,20,"",,,,Chest,"",
2024-05-22 21:42,2024-05-22 23:07,"pushup",0,18,"incline",,,,Chest,"",
2024-05-22 21:42,2024-05-22 23:07,"pushup",0,20,"incline",,,,Chest,"",
2024-05-22 21:42,2024-05-22 23:07,"glute bridge",5,4,"black 5s hold limit",,,,Legs,"",
2024-05-22 21:42,2024-05-22 23:07,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-22 21:42,2024-05-22 23:07,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-22 21:42,2024-05-22 23:07,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-22 21:42,2024-05-22 23:07,"overhead squat",50,5,"",,,,Legs,"",
2024-05-22 21:42,2024-05-22 23:07,"overhead squat",50,5,"",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"Pulldowns",145,10,"rpe 8.5",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"Pulldowns",145,8,"rpe 8.5",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"Pulldowns",145,8,"rpe 9",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"shin splints foot exercise",3,16,"black",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"shin splints foot exercise",3,16,"black",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"shin splints foot exercise",3,16,"black",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"forearm ",10,10,"extension flexion side to side",,,,Biceps,"",
2024-05-21 22:20,2024-05-21 23:27,"forearm ",10,10,"extension flexion",,,,Biceps,"",
2024-05-21 22:20,2024-05-21 23:27,"forearm ",10,10,"extension flexion",,,,Biceps,"",
2024-05-21 22:20,2024-05-21 23:27,"glute bridge",1,20,"red",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"glute bridge",1,20,"red, feel abit afterward",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"glute bridge",1,15,"felt okish",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"glute bridge",5,8,"black 5s hold",,,,Legs,"",
2024-05-21 22:20,2024-05-21 23:27,"Seated Row",160,7,"rpe 9",,,,Back,"",
2024-05-21 22:20,2024-05-21 23:27,"patrick step up",0,25,"flat",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"ROKP",,,"5.0 for 7 mins wup  5.6 3 mins",,,600,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"tib raises",0,25,"",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"tib raises",0,25,"",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"Dips",0,10,"",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"Dips",0,15,"rpe 8",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"Dips",0,15,"rpe 9",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"Dips",0,15,"rpe 10",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"shin splints foot exercise",3,15,"black",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"shin splints foot exercise",3,15,"black",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"shin splints foot exercise",3,15,"black",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-17 21:53,2024-05-17 23:19,"trap 3 raise",10,10,"",,,,Back,"",
2024-05-17 21:53,2024-05-17 23:19,"trap 3 raise",10,8,"",,,,Back,"",
2024-05-17 21:53,2024-05-17 23:19,"above head db tricep extension",20,12,"",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"above head db tricep extension",25,5,"",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-17 21:53,2024-05-17 23:19,"bent calf raises",0,25,"12 last sl",,,,Legs,"",
2024-05-17 21:53,2024-05-17 23:19,"bent calf raises",0,25,"",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"Pulldowns",145,8,"rpe 8",,,,Back,"",
2024-05-14 21:30,2024-05-14 22:17,"Pulldowns",145,8,"rpe 8",,,,Back,"",
2024-05-14 21:30,2024-05-14 22:17,"Pulldowns",145,8,"rpe 8",,,,Back,"",
2024-05-14 21:30,2024-05-14 22:17,"glute bridge",1,20,"red",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"glute bridge",1,4,"felt unright",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"glute bridge",1,15,"felt okish",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"Squat",1,10,"red",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"Squat",2,10,"blue",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"Squat",2,10,"blue",,,,Legs,"",
2024-05-14 21:30,2024-05-14 22:17,"forearm ",10,10,"wrist rehab",,,,Biceps,"",
2024-05-14 21:30,2024-05-14 22:17,"forearm ",10,10,"",,,,Biceps,"",
2024-05-14 21:30,2024-05-14 22:17,"toes to bar",0,10,"",,,,Abs,"",
2024-05-14 21:30,2024-05-14 22:17,"toes to bar",0,10,"dying",,,,Abs,"",
2024-05-14 21:30,2024-05-14 22:17,"kettlebell ab drag",35,0,"",,,45,Abs,"",
2024-05-14 21:30,2024-05-14 22:17,"Seated Row",160,6,"rpe 9",,,,Back,"",
2024-05-12 21:17,2024-05-12 22:56,"ROKP",,,"5.9 for 10 mins wup",,,600,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"tib raises",0,25,"",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"tib raises",0,25,"",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"Dips",0,10,"",,,,Triceps,"",
2024-05-12 21:17,2024-05-12 22:56,"Dips",0,15,"",,,,Triceps,"",
2024-05-12 21:17,2024-05-12 22:56,"Dips",0,15,"",,,,Triceps,"",
2024-05-12 21:17,2024-05-12 22:56,"Dips",0,14,"rpe 9.5",,,,Triceps,"",
2024-05-12 21:17,2024-05-12 22:56,"shin splints foot exercise",3,10,"black",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"shin splints foot exercise",3,10,"black",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"shin splints foot exercise",3,10,"black",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",0,25,"flat",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",60,12,"slanted good",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",50,12,"slanted good",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",50,12,"slanted good",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",50,12,"slanted good",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",50,12,"slanted good",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"patrick step up",0,15,"slanted perfect",,,,Legs,"",
2024-05-12 21:17,2024-05-12 22:56,"face pulls",7,12,"",,,,Back,"",
2024-05-12 21:17,2024-05-12 22:56,"face pulls",7,12,"",,,,Back,"",
2024-05-08 22:01,2024-05-08 22:46,"ROKP",,,"5.8 for 10 mins wup",,,600,Legs,"",
2024-05-08 22:01,2024-05-08 22:46,"shin splints foot exercise",2,12,"purple",,,,Legs,"",
2024-05-08 22:01,2024-05-08 22:46,"shin splints foot exercise",2,20,"purple",,,,Legs,"",
2024-05-08 22:01,2024-05-08 22:46,"shin splints foot exercise",2,20,"purple",,,,Legs,"",
2024-05-08 22:01,2024-05-08 22:46,"Dumbbell Bicep Curl",20,8,"",,,,Biceps,"",
2024-05-08 22:01,2024-05-08 22:46,"Dumbbell Bicep Curl",20,8,"",,,,Biceps,"",
2024-05-08 22:01,2024-05-08 22:46,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-08 22:01,2024-05-08 22:46,"above head db tricep extension",20,8,"",,,,Triceps,"",
2024-05-08 22:01,2024-05-08 22:46,"Shoulder Dumbbell Press",20,10,"",,,,Shoulders,"",
2024-05-08 22:01,2024-05-08 22:46,"Shoulder Dumbbell Press",30,12,"",,,,Shoulders,"",
2024-05-08 22:01,2024-05-08 22:46,"Shoulder Dumbbell Press",30,12,"",,,,Shoulders,"",
2024-05-08 22:01,2024-05-08 22:46,"Shoulder Dumbbell Press",30,12,"",,,,Shoulders,"",
2024-05-06 20:51,2024-05-06 21:48,"tib raises",0,25,"",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"tib raises",0,25,"",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"banded calf raise for shin splints",3,12,"green ",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"banded calf raise for shin splints",5,12,"green n blue",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"banded calf raise for shin splints",5,12,"green n blue",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"banded calf raise for shin splints",6,12,"black b blue",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"ATG split squat",0,10,"",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"ATG split squat",60,8,"rpe 8 hammy feelin it",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"ATG split squat",30,10,"rpe 8",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"ATG split squat",0,12,"rpe 8",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"shin splints foot exercise",1,15,"red",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"shin splints foot exercise",1,15,"red",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"shin splints foot exercise",10,15,"weight",,,,Legs,"",
2024-05-06 20:51,2024-05-06 21:48,"cable hip flexor",2,10,"all sides",,,,Back,"",
2024-05-06 20:51,2024-05-06 21:48,"cable hip flexor",2,10,"all sides",,,,Back,"",
2024-05-03 21:24,2024-05-03 22:14,"hip flexor",1,10,"red elastic front side back",,,,Abs,"",
2024-05-03 21:24,2024-05-03 22:14,"hip flexor",2,12,"black elastic front  red side and back",,,,Abs,"",
2024-05-03 21:24,2024-05-03 22:14,"hip flexor",2,12,"black elastic front  red side and back",,,,Abs,"",
2024-05-03 21:24,2024-05-03 22:14,"lunge snatch",30,5,"",,,,Legs,"",
2024-05-03 21:24,2024-05-03 22:14,"lunge snatch",45,5,"",,,,Legs,"",
2024-05-03 21:24,2024-05-03 22:14,"lunge snatch",45,5,"",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"ROKP",,,"5.7 for 10 mins wup",,,600,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"tib raises",0,25,"nice",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"tib raises",0,25,"great",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"banded calf raise for shin splints",3,12,"green ",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"banded calf raise for shin splints",5,12,"green n blue",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"banded calf raise for shin splints",5,12,"green n blue",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"banded calf raise for shin splints",5,12,"green n blue",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"rdl",60,10,"",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"rdl",70,8,"lol whoops drop weight for wup nxt time",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"rdl",70,12,"",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"rdl",70,12,"nice",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"rdl",70,12,"nice",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"patrick step up",0,25,"flat",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"patrick step up",50,12,"slanted good",,,,Legs,"",
2024-04-30 22:23,2024-04-30 23:20,"patrick step up",50,12,"slanted good",,,,Legs,"",
